Name,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Currency,Subtotal,Shipping,Taxes,Total,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing City,Billing Zip,Billing Province,Billing Country,Shipping City,Shipping Province,Shipping Country,Cancelled at,Payment Method,Refunded Amount,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Duties,Billing Province Name,Shipping Province Name
#MC25069,,,,,,,,,,,,2023-12-22 23:59:10 +0200,1,Classic Face Towel - White,202.5,405,2023915,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25069,,,,,,,,,,,,2023-12-22 23:59:10 +0200,1,Classic Face Towel - Mint,202.5,405,2023915,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25069,,,,,,,,,,,,2023-12-22 23:59:10 +0200,1,Classic Face Towel - Grey,202.5,405,2023915,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25069,,,,,,,,,,,,2023-12-22 23:59:10 +0200,1,Classic Face Towel - Beige,202.5,405,2023915,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25069,,,,,,,,,,,,2023-12-22 23:59:10 +0200,1,Trifle Jacquard Towel - 70x140 / Olive,350,700,2017977,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25069,,,,,,,,,,,,2023-12-22 23:59:10 +0200,1,Trifle Jacquard Towel - 70x140 / Off white,350,700,2017977,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25069,,,,,,,,,,,,2023-12-22 23:59:10 +0200,1,Tribal Hand Towel - Dark Rose,130,,2023519,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,130,,,,,,,,,,,,,
#MC25069,,,,,,,,,,,,2023-12-22 23:59:10 +0200,1,Tribal Hand Towel - Off White,130,,2023519,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,130,,,,,,,,,,,,,
#MC25069,,,,,,,,,,,,2023-12-22 23:59:10 +0200,1,Tribal Hand Towel - Mint,130,,2023519,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25069,,,,,,,,,,,,2023-12-22 23:59:10 +0200,1,Tribal Hand Towel - Blue,130,0,2023519,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25070,paid,2024-01-24 15:28:42 +0200,fulfilled,2023-12-26 10:30:41 +0200,EGP,392,60,0,452,0,Shipping Rate,2023-12-23 00:50:30 +0200,2,Plain Towels - 50x100 / Burgundy,196,280,2024794,TRUE,TRUE,fulfilled,Janaklees,,ALX,EG,Janaklees,ALX,EG,,Cash on Delivery (COD),0,sprint,Low,web,0,,,,,,,,,,,,Alexandria,Alexandria
#MC25071,voided,,unfulfilled,,EGP,1294,300,0,1594,0,over weight,2023-12-23 01:05:16 +0200,1,Arabesque Cushion - Brown,318,636,2023157-Brown,TRUE,TRUE,pending,Hurghada,'063556,BA,EG,Hurghada,BA,EG,2023-12-31 16:04:37 +0200,Cash on Delivery (COD),0,BOSTA,Low,web,0,,,,,,,,,,,,Red Sea,Red Sea
#MC25071,,,,,,,,,,,,2023-12-23 01:05:16 +0200,1,Diani Cushion - Grey,245,350,2024835,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25071,,,,,,,,,,,,2023-12-23 01:05:16 +0200,1,Mattress Topper 5cm - 140x200 / Grey / 5 cm Premium,731,1462,2013076,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25072,paid,2024-01-24 15:29:10 +0200,fulfilled,2023-12-26 10:34:00 +0200,EGP,1070,60,0,1130,0,Shipping Rate,2023-12-23 01:38:38 +0200,1,Soft Ribbed Towel - 70x140 / Mint,350,700,2023922,TRUE,TRUE,fulfilled,Cairo,'11511,C,EG,Cairo,C,EG,,Cash on Delivery (COD),0,BOSTA,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC25072,,,,,,,,,,,,2023-12-23 01:38:38 +0200,1,Soft Ribbed Towel - 70x140 / Beige,350,700,2023922,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25072,,,,,,,,,,,,2023-12-23 01:38:38 +0200,1,Grid Towel - 50x100 / Beige,185,370,2023919,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25072,,,,,,,,,,,,2023-12-23 01:38:38 +0200,1,Grid Towel - 50x100 / Mint,185,370,2023919,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25073,voided,,fulfilled,2023-12-26 10:31:31 +0200,EGP,200,60,0,260,0,Shipping Rate,2023-12-23 02:51:04 +0200,1,Hotel Slippers - Fuchsia,100,200,2023501,TRUE,TRUE,fulfilled,New cairo,,C,EG,New cairo,C,EG,2024-01-10 17:47:08 +0200,Cash on Delivery (COD),0,j&t,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC25073,,,,,,,,,,,,2023-12-23 02:51:04 +0200,1,Hotel Slippers - Purple,100,200,2023501,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25074,paid,2024-01-24 15:29:27 +0200,fulfilled,2023-12-26 10:34:19 +0200,EGP,900,60,0,960,0,Shipping Rate,2023-12-23 03:03:37 +0200,1,Fleece Blanket - Navy,900,,2024814,TRUE,TRUE,fulfilled,New Cairo,'00000,C,EG,New Cairo,C,EG,,Cash on Delivery (COD),0,j&t,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC25075,paid,2024-01-24 15:29:46 +0200,fulfilled,2023-12-26 10:35:07 +0200,EGP,2115,60,0,2175,310,Shipping Rate,2023-12-23 03:50:27 +0200,2,Delight Kitchen Towel - Off White,120,,2024809,TRUE,TRUE,fulfilled,حي الشرق,٠٦٦٣٢٠٨٩٤٣,PTS,EG,حي الشرق,PTS,EG,,Cash on Delivery (COD),0,j&t,Low,web,0,,,,,,,,,,,,Port Said,Port Said
#MC25075,,,,,,,,,,,,2023-12-23 03:50:27 +0200,2,Waffle Towel - 30x30 / Off White,70,0,2023912,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,70,,,,,,,,,,,,,
#MC25075,,,,,,,,,,,,2023-12-23 03:50:27 +0200,2,Angelica Throw - Off White,700,,2024822,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25075,,,,,,,,,,,,2023-12-23 03:50:27 +0200,1,Classic Face Towel - White,202.5,405,2023915,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25075,,,,,,,,,,,,2023-12-23 03:50:27 +0200,1,Classic Face Towel - Beige,202.5,405,2023915,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25075,,,,,,,,,,,,2023-12-23 03:50:27 +0200,2,Delight Kitchen Towel - Beige,120,0,2024809,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,240,,,,,,,,,,,,,
#MC25076,voided,,unfulfilled,,EGP,584.5,60,0,644.5,0,Shipping Rate,2023-12-23 08:02:56 +0200,1,Kids Bathrobe (Plain) - 16 Years / Pink,584.5,1169,2013159,TRUE,TRUE,pending,Alexandria,'21526,ALX,EG,Alexandria,ALX,EG,2023-12-23 16:01:16 +0200,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Alexandria,Alexandria
#MC25077,paid,2024-01-24 15:30:02 +0200,fulfilled,2023-12-27 10:31:21 +0200,EGP,1090,60,0,1150,0,Shipping Rate,2023-12-23 08:29:15 +0200,1,Sunbeam Towel - 70x140 / White,350,700,2023918,TRUE,TRUE,fulfilled,Cairo,'11511,C,EG,Cairo,C,EG,,Cash on Delivery (COD),0,j&t,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC25077,,,,,,,,,,,,2023-12-23 08:29:15 +0200,2,Sunbeam Towel - 50x100 / Mint,185,370,2023917,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25077,,,,,,,,,,,,2023-12-23 08:29:15 +0200,1,Waffle Towel - 50x100 / Dark Rose,370,0,2023913,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25078,paid,2024-01-24 15:30:23 +0200,fulfilled,2023-12-25 10:25:59 +0200,EGP,1750,150,0,1900,0,over weight,2023-12-23 08:31:54 +0200,1,Arabian Summer Duvet - Duvet,1750,3500,2024558,TRUE,TRUE,fulfilled,Cairo,,C,EG,Cairo,C,EG,,Cash on Delivery (COD),0,BOSTA,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC25079,paid,2024-01-24 15:30:48 +0200,fulfilled,2023-12-26 10:34:34 +0200,EGP,1800,60,0,1860,0,Shipping Rate,2023-12-23 09:44:28 +0200,1,Plain Bedsheet - Grey,900,1800,2024543,TRUE,TRUE,fulfilled,Cairo,'11511,C,EG,Cairo,C,EG,,Cash on Delivery (COD),0,j&t,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC25079,,,,,,,,,,,,2023-12-23 09:44:28 +0200,1,Plain Bedsheet - Beige,900,1800,2024543,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25080,paid,2024-01-24 15:31:04 +0200,fulfilled,2023-12-26 10:30:18 +0200,EGP,350,60,0,410,0,Shipping Rate,2023-12-23 11:17:19 +0200,1,Tender Jacquard Towels - 90x160 / Light Rose,350,700,2020743,TRUE,TRUE,fulfilled,New Cairo,'11511,C,EG,New Cairo,C,EG,,Cash on Delivery (COD),0,j&t,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC25081,paid,2023-12-23 11:24:41 +0200,fulfilled,2023-12-26 10:29:45 +0200,EGP,755,90,0,845,370,Shipping Rates,2023-12-23 11:24:41 +0200,1,Plain Towels - 70x140 / White,385,550,2024795,TRUE,TRUE,fulfilled,طنطا,'83,GH,EG,طنطا,GH,EG,,Paymob,0,j&t,Low,web,0,,,,,,,,,,,,Gharbia,Gharbia
#MC25081,,,,,,,,,,,,2023-12-23 11:24:41 +0200,1,Waffle Towel - 50x100 / Navy,370,0,2023913,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25081,,,,,,,,,,,,2023-12-23 11:24:41 +0200,1,Waffle Towel - 50x100 / Off White,370,0,2023913,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,370,,,,,,,,,,,,,
#MC25082,paid,2023-12-23 11:28:46 +0200,fulfilled,2023-12-28 12:12:34 +0200,EGP,442,60,0,502,442,Shipping Rate,2023-12-23 11:28:46 +0200,3,Waffle Towel - 30x30 / Navy,70,0,2023912,TRUE,TRUE,fulfilled,Giza,,SU,EG,Giza,SU,EG,,Paymob,0,sprint,Low,web,210,,,,,,,,,,,,6th of October,6th of October
#MC25082,,,,,,,,,,,,2023-12-23 11:28:46 +0200,3,Waffle Towel - 30x30 / Navy,70,0,2023912,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25082,,,,,,,,,,,,2023-12-23 11:28:46 +0200,2,Gridline Kitchen Towel - 50x70 / Light blue,116,0,2013084,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,232,,,,,,,,,,,,,
#MC25082,,,,,,,,,,,,2023-12-23 11:28:46 +0200,2,Gridline Kitchen Towel - 50x70 / Yellow,116,0,2013084,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25083,paid,2023-12-23 12:10:20 +0200,fulfilled,2023-12-28 12:13:16 +0200,EGP,535,60,0,595,0,Shipping Rate,2023-12-23 12:10:19 +0200,1,Sunbeam Towel - 70x140 / Beige,350,700,2023918,TRUE,TRUE,fulfilled,Cairo,'11361,C,EG,Cairo,C,EG,,Paymob,0,sprint,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC25083,,,,,,,,,,,,2023-12-23 12:10:19 +0200,1,Sunbeam Towel - 50x100 / Beige,185,370,2023917,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25084,paid,2024-01-24 15:31:26 +0200,fulfilled,2023-12-26 10:32:38 +0200,EGP,961,60,0,1021,0,Shipping Rate,2023-12-23 12:30:04 +0200,1,Trifle Jacquard Towel - 50x100 / Dark Grey,175,350,2017976,TRUE,TRUE,fulfilled,Suez,'43111,SUZ,EG,Suez,SUZ,EG,,Cash on Delivery (COD),0,BOSTA,Low,web,0,,,,,,,,,,,,Suez,Suez
#MC25084,,,,,,,,,,,,2023-12-23 12:30:04 +0200,1,Classic Face Towel - Beige,202.5,405,2023915,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25084,,,,,,,,,,,,2023-12-23 12:30:04 +0200,1,Essential Trim Towel - 50x100 / Navy,183.5,367,2023905,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25084,,,,,,,,,,,,2023-12-23 12:30:04 +0200,1,Tender Jacquard Towels - 50x100 / Grey,200,400,2020742,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25084,,,,,,,,,,,,2023-12-23 12:30:04 +0200,1,Tender Jacquard Towels - 50x100 / Beige,200,400,2020742,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25085,paid,2024-01-24 15:31:59 +0200,fulfilled,2023-12-25 10:26:17 +0200,EGP,2750,60,0,2810,0,Shipping Rate,2023-12-23 12:41:01 +0200,1,Waffle Bathrobe,1850,,2024844,TRUE,TRUE,fulfilled,Cairo,'11623,C,EG,Cairo,C,EG,,Cash on Delivery (COD),0,BOSTA,Low,shopify_draft_order,0,,,,,,,,,,,,Cairo,Cairo
#MC25085,,,,,,,,,,,,2023-12-23 12:41:01 +0200,1,Plain Bathrobe - XXL / Dark Rose,900,,2016626,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25086,paid,2024-01-30 12:13:01 +0200,fulfilled,2023-12-26 10:21:43 +0200,EGP,700,90,0,790,0,Shipping Rates,2023-12-23 15:15:26 +0200,1,Mattress Protector - 160x200 / White,700,,2013626,TRUE,TRUE,fulfilled,كفر رجب,ONDELIVERY,KB,EG,كفر رجب,KB,EG,,Cash on Delivery (COD),0,j&t,Low,web,0,,,,,,,,,,,,Qalyubia,Qalyubia
#MC25087,paid,2023-12-25 16:10:03 +0200,fulfilled,2023-12-26 10:34:49 +0200,EGP,210,60,0,270,210,Shipping Rate,2023-12-23 15:37:32 +0200,6,Waffle Towel - 30x30 / Off White,70,,2023912,TRUE,TRUE,fulfilled,القاهرة,'11341,C,EG,القاهرة,C,EG,,Cash on Delivery (COD) + Paymob,0,sprint,Low,shopify_draft_order,210,,,,,,,,,,,,Cairo,Cairo
#MC25088,paid,2024-01-30 12:13:18 +0200,fulfilled,2023-12-28 12:12:15 +0200,EGP,2199,60,0,2259,0,Shipping Rate,2023-12-23 15:38:51 +0200,1,Matching Towels Set (3 pieces) - Maroon,554,1108,2013082,TRUE,TRUE,fulfilled,هرم,,GZ,EG,هرم,GZ,EG,,Cash on Delivery (COD),0,sprint,Low,web,0,,,,,,,,,,,,Giza,Giza
#MC25088,,,,,,,,,,,,2023-12-23 15:38:51 +0200,1,Soft Ribbed Towel - 70x140 / Beige,350,700,2023922,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25088,,,,,,,,,,,,2023-12-23 15:38:51 +0200,3,Soft Ribbed Towel - 50x100 / Mint,185,370,2023921,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25088,,,,,,,,,,,,2023-12-23 15:38:51 +0200,4,Soft Ribbed Towel - 50x100 / Beige,185,370,2023921,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25089,paid,2024-01-30 12:13:35 +0200,fulfilled,2023-12-26 10:28:22 +0200,EGP,240,60,0,300,240,Shipping Rate,2023-12-23 15:43:12 +0200,1,Gardenia Kitchen Towel - Dark Rose,120,,2024810,TRUE,TRUE,fulfilled,Sheikh zayed,,SU,EG,Sheikh zayed,SU,EG,,Cash on Delivery (COD),0,j&t,Low,web,0,,,,,,,,,,,,6th of October,6th of October
#MC25089,,,,,,,,,,,,2023-12-23 15:43:12 +0200,1,Gardenia Kitchen Towel - Off White,120,,2024810,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25089,,,,,,,,,,,,2023-12-23 15:43:12 +0200,1,Gardenia Kitchen Towel - Mint,120,0,2024810,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,120,,,,,,,,,,,,,
#MC25089,,,,,,,,,,,,2023-12-23 15:43:12 +0200,1,Gardenia Kitchen Towel - Grey,120,0,2024810,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,120,,,,,,,,,,,,,
#MC25090,paid,2024-01-30 12:13:53 +0200,fulfilled,2023-12-26 10:33:38 +0200,EGP,1080,60,0,1140,960,Shipping Rate,2023-12-23 15:52:35 +0200,3,Chef's Kitchen Towel - Mint,120,,2024811,TRUE,TRUE,fulfilled,Sheikh Zayed,'12588,GZ,EG,Sheikh Zayed,GZ,EG,,Cash on Delivery (COD),0,j&t,Low,web,0,,,,,,,,,,,,Giza,Giza
#MC25090,,,,,,,,,,,,2023-12-23 15:52:35 +0200,1,Gardenia Kitchen Towel - Beige,120,,2024810,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,120,,,,,,,,,,,,,
#MC25090,,,,,,,,,,,,2023-12-23 15:52:35 +0200,3,Gardenia Kitchen Towel - Beige,120,,2024810,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25090,,,,,,,,,,,,2023-12-23 15:52:35 +0200,2,Gardenia Kitchen Towel - Off White,120,,2024810,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,240,,,,,,,,,,,,,
#MC25090,,,,,,,,,,,,2023-12-23 15:52:35 +0200,1,Chef's Kitchen Towel - Beige,120,,2024811,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25090,,,,,,,,,,,,2023-12-23 15:52:35 +0200,1,Chef's Kitchen Towel - Beige,120,,2024811,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,120,,,,,,,,,,,,,
#MC25090,,,,,,,,,,,,2023-12-23 15:52:35 +0200,1,Chef's Kitchen Towel - Off White,120,,2024811,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,120,,,,,,,,,,,,,
#MC25090,,,,,,,,,,,,2023-12-23 15:52:35 +0200,1,Chef's Kitchen Towel - Off White,120,,2024811,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,120,,,,,,,,,,,,,
#MC25090,,,,,,,,,,,,2023-12-23 15:52:35 +0200,1,Delight Kitchen Towel - Beige,120,,2024809,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,120,,,,,,,,,,,,,
#MC25090,,,,,,,,,,,,2023-12-23 15:52:35 +0200,1,Delight Kitchen Towel - Beige,120,,2024809,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,120,,,,,,,,,,,,,
#MC25090,,,,,,,,,,,,2023-12-23 15:52:35 +0200,1,Delight Kitchen Towel - Off White,120,,2024809,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25090,,,,,,,,,,,,2023-12-23 15:52:35 +0200,1,Delight Kitchen Towel - Off White,120,,2024809,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25091,paid,2023-12-23 15:55:05 +0200,fulfilled,2023-12-26 10:27:06 +0200,EGP,7608,0,0,7608,0,Free Shipping,2023-12-23 15:55:05 +0200,1,Classic Face Towel - Grey,202.5,405,2023915,TRUE,TRUE,fulfilled,Cairo,,C,EG,Cairo,C,EG,,Paymob Sympl,0,BOSTA,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC25091,,,,,,,,,,,,2023-12-23 15:55:05 +0200,1,Classic Face Towel - Mint,202.5,405,2023915,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25091,,,,,,,,,,,,2023-12-23 15:55:05 +0200,1,Off White Percale Fitted Sheet + Pillow Cases - 200 TC / 200*200,1000,2000,2023820,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25091,,,,,,,,,,,,2023-12-23 15:55:05 +0200,1,Waffle Coverlet - Dark Green / 225 X 255,950,1900,2021005,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25091,,,,,,,,,,,,2023-12-23 15:55:05 +0200,1,Fleece Bedsheet - Navy / 200x200,1383,,2024813,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25091,,,,,,,,,,,,2023-12-23 15:55:05 +0200,1,Athena Winter Duvet,3870,,2024831,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25092,paid,2024-01-30 12:14:32 +0200,fulfilled,2023-12-26 10:33:15 +0200,EGP,3650,0,0,3650,0,Free Shipping,2023-12-23 15:55:32 +0200,1,Fleece Blanket - Off White,900,,2024814,TRUE,TRUE,fulfilled,Suez,'43111,SUZ,EG,Suez,SUZ,EG,,Cash on Delivery (COD),0,BOSTA,Low,web,0,,,,,,,,,,,,Suez,Suez
#MC25092,,,,,,,,,,,,2023-12-23 15:55:32 +0200,1,Waffle Bathrobe,1850,,2024844,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25092,,,,,,,,,,,,2023-12-23 15:55:32 +0200,1,Fleece Blanket - Burgundy,900,,2024814,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25093,paid,2023-12-23 16:19:03 +0200,fulfilled,2024-01-04 10:55:33 +0200,EGP,300,60,0,360,0,Shipping Rate,2023-12-23 16:19:03 +0200,1,The Maze Beach Mat,300,600,2024464,TRUE,TRUE,fulfilled,Cairo,,C,EG,Cairo,C,EG,,Paymob,0,BOSTA,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC25094,paid,2024-01-30 12:14:50 +0200,fulfilled,2023-12-30 10:11:16 +0200,EGP,1000,150,0,1150,0,over weight,2023-12-23 16:59:32 +0200,1,Microfiber Summer Duvet - 180x220,1000,2000,2024278,TRUE,TRUE,fulfilled,Elrehab City,'1405,C,EG,Elrehab City,C,EG,,Cash on Delivery (COD),0,BOSTA,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC25095,paid,2024-01-23 02:54:36 +0200,fulfilled,2023-12-26 10:31:16 +0200,EGP,5056.5,0,0,5056.5,135,Free Shipping,2023-12-23 18:37:33 +0200,1,Soft Ribbed Towel - 70x140 / White,350,700,2023922,TRUE,TRUE,fulfilled,Maadi,'11728,C,EG,Maadi,C,EG,,Paymob + manual,0,BOSTA,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC25095,,,,,,,,,,,,2023-12-23 18:37:33 +0200,1,Soft Ribbed Towel - 70x140 / Beige,350,700,2023922,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25095,,,,,,,,,,,,2023-12-23 18:37:33 +0200,1,Diamond Towel - 30x30 / Mint,65,0,2023909,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,65,,,,,,,,,,,,,
#MC25095,,,,,,,,,,,,2023-12-23 18:37:33 +0200,1,Diamond Towel - 30x30 / Mint,65,0,2023909,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25095,,,,,,,,,,,,2023-12-23 18:37:33 +0200,1,Grid Towel - 70x140 / Mint,350,700,2023920,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25095,,,,,,,,,,,,2023-12-23 18:37:33 +0200,1,Grid Towel - 50x100 / Mint,185,370,2023919,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25095,,,,,,,,,,,,2023-12-23 18:37:33 +0200,1,Soft Ribbed Towel - 70x140 / Mint,350,700,2023922,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25095,,,,,,,,,,,,2023-12-23 18:37:33 +0200,1,Soft Ribbed Towel - 50x100 / Mint,185,370,2023921,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25095,,,,,,,,,,,,2023-12-23 18:37:33 +0200,1,Soft Ribbed Towel - 50x100 / Beige,185,370,2023921,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25095,,,,,,,,,,,,2023-12-23 18:37:33 +0200,1,Soft Ribbed Towel - 50x100 / White,185,370,2023921,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25095,,,,,,,,,,,,2023-12-23 18:37:33 +0200,1,Arabesque Towel - Mint,185,370,2023916,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25095,,,,,,,,,,,,2023-12-23 18:37:33 +0200,1,Arabesque Towel - Beige,185,370,2023916,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25095,,,,,,,,,,,,2023-12-23 18:37:33 +0200,1,Arabesque Towel - White,185,370,2023916,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25095,,,,,,,,,,,,2023-12-23 18:37:33 +0200,1,Trifle Jacquard Towel - 70x140 / Off white,350,700,2017977,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25095,,,,,,,,,,,,2023-12-23 18:37:33 +0200,1,Trifle Jacquard Towel - 50x100 / Off white,175,350,2017976,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25095,,,,,,,,,,,,2023-12-23 18:37:33 +0200,1,Matching Towels Set (3 pieces) - Beige,554,1108,2013082,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25095,,,,,,,,,,,,2023-12-23 18:37:33 +0200,1,Matching Towels Set (3 pieces) - Off white,554,1108,2013082,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25095,,,,,,,,,,,,2023-12-23 18:37:33 +0200,1,Waffle Towel - 30x30 / Navy,70,0,2023912,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,70,,,,,,,,,,,,,
#MC25095,,,,,,,,,,,,2023-12-23 18:37:33 +0200,1,Waffle Towel - 30x30 / Navy,70,0,2023912,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC25095,,,,,,,,,,,,2023-12-23 18:37:33 +0200,1,Golden Christmas Hand Towel,68.5,137,2023464,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
