Created at,Total,Subtotal,marketing,item_count,total_7d_avg,total_30d_avg,items_7d_avg,total_7d_std,total_prev_day,total_prev_week,total_prev_month,total_same_day_last_week,items_same_day_last_week,total_growth_1d,total_growth_1w,quarter,day_of_year,week_of_year,week_sin,week_cos,year_sin,year_cos,total_discount,discount_ratio,avg_shipping_cost,avg_items_per_order,days_to_next_shopping_holiday,next_shopping_holiday,pre_holiday_period
2024-02-04 00:00:00+02:00,51549.42,51399.42,10081,48,40772.59143,65568.36533,81.71428571,22959.34257,10293.72,56889.55,49244.9,56889.55,91,4.007851389,-0.093868382,1,35,5,-0.781831482,0.623489802,0.566701756,0.823923006,0,0,18.75,6,10,Valentine's Day,0
2024-02-05 00:00:00+02:00,38985.37,38145.37,5754,57,42675.69,65024.72267,78.71428571,22031.60961,51549.42,25663.68,55294.65,25663.68,78,-0.243728251,0.519087286,1,36,6,0,1,0.580800273,0.814046094,1917.19,0.050260097,84,5.7,9,Valentine's Day,0
2024-02-06 00:00:00+02:00,59081.86,57441.86,12311,94,39795.39714,65262.85133,64.71428571,17254.01415,38985.37,79243.91,51938,79243.91,192,0.515487989,-0.254430277,1,37,6,0.781831482,0.623489802,0.594726687,0.803927962,1077.2,0.018752875,71.81818182,4.272727273,8,Valentine's Day,0
2024-02-07 00:00:00+02:00,27473.5,26873.5,8743,43,35725.84571,63813.648,55.42857143,16128.65157,59081.86,55960.36,70949.6,55960.36,108,-0.534992636,-0.509054266,1,38,6,0.974927912,-0.222520934,0.60847687,0.793571609,1155.6,0.04300147,50,3.583333333,7,Valentine's Day,1
2024-02-08 00:00:00+02:00,49176.26,48676.26,8008,52,38377.2,62507.04733,54.28571429,16665.352,27473.5,30616.78,88374.28,30616.78,60,0.7899525,0.606186542,1,39,6,0.433883739,-0.900968868,0.622046748,0.782980104,43131.7,0.886093139,62.5,6.5,6,Valentine's Day,1
2024-02-09 00:00:00+02:00,34390.76,34030.76,5372,43,38707.27,60467.616,52.71428571,16542.27663,49176.26,32080.27,95573.7,32080.27,54,-0.300663369,0.072022149,1,40,6,-0.433883739,-0.900968868,0.635432301,0.772156584,160.35,0.004711914,45,5.375,5,Valentine's Day,1
2024-02-10 00:00:00+02:00,33836.58,33536.58,4153,61,42070.53571,58236.52533,56.85714286,11395.13346,34390.76,10293.72,100769.3,10293.72,32,-0.016114212,2.287109033,1,41,6,-0.974927912,-0.222520934,0.648629561,0.761104259,100,0.002981819,33.33333333,6.777777778,4,Valentine's Day,1
2024-02-11 00:00:00+02:00,13534.13,13037.53,9336,20,36639.78,55263.06967,52.85714286,14703.28676,33836.58,51549.42,102737.8,51549.42,48,-0.600014836,-0.737453302,1,42,6,-0.781831482,0.623489802,0.661634618,0.749826401,225.26,0.017277813,99.32,4,3,Valentine's Day,1
2024-02-12 00:00:00+02:00,42465.66,40365.66,8286,67,37136.96429,54460.62167,54.28571429,14853.89169,13534.13,38985.37,66539.1,38985.37,57,2.137671945,0.089271693,1,43,7,0,1,0.674443619,0.738326354,517.23,0.012813614,95.45454545,3.045454545,2,Valentine's Day,1
2024-02-13 00:00:00+02:00,67747.94,64607.94,17625,125,38374.97571,53394.89633,58.71428571,17168.54328,42465.66,59081.86,99719.7,59081.86,94,0.595358226,0.146679201,1,44,7,0.781831482,0.623489802,0.687052767,0.726607525,590.4,0.009138196,87.22222222,3.472222222,1,Valentine's Day,1
2024-02-14 00:00:00+02:00,68967.8,67157.8,12266,112,44302.73286,51906.713,68.57142857,19746.99919,67747.94,27473.5,113613.3,27473.5,43,0.018005861,1.510339054,1,45,7,0.974927912,-0.222520934,0.699458327,0.714673386,28017.8,0.417193535,75.41666667,4.666666667,0,Valentine's Day,1
2024-02-15 00:00:00+02:00,9601.59,9301.59,8973,14,38649.20857,49177.276,63.14285714,23439.08969,68967.8,49176.26,91484.7,49176.26,52,-0.860781553,-0.80475152,1,46,7,0.433883739,-0.900968868,0.711656622,0.702527474,0,0,37.5,1.75,0,Mother's Day,1
2024-02-16 00:00:00+02:00,34873.21,33643.21,9670,39,38718.13,48010.19633,62.57142857,23425.18617,9601.59,34390.76,69885.6,34390.76,43,2.632024488,0.014028477,1,47,7,-0.433883739,-0.900968868,0.723644038,0.690173388,254.4,0.007561704,102.5,3.25,0,Mother's Day,1
2024-02-17 00:00:00+02:00,35484.28,34314.28,9984,38,38953.51571,45362.37567,59.28571429,23376.18622,34873.21,33836.58,114918.9,33836.58,61,0.01752262,0.04869582,1,48,7,-0.974927912,-0.222520934,0.735417023,0.677614789,0,0,117,3.8,0,Mother's Day,1
2024-02-18 00:00:00+02:00,34302.78,34182.78,12940,59,41920.46571,43187.95167,64.85714286,20786.77913,35484.28,13534.13,99535.5,13534.13,20,-0.033296434,1.534538977,1,49,7,-0.781831482,0.623489802,0.746972088,0.664855398,1423.59,0.041646408,13.33333333,6.555555556,0,Mother's Day,1
2024-02-19 00:00:00+02:00,33765.16,32895.16,3159,66,40677.53714,42241.828,64.71428571,21007.69222,34302.78,42465.66,62148.87,42465.66,67,-0.015672782,-0.204883193,1,50,8,0,1,0.758305808,0.651898996,574.56,0.017466399,62.14285714,4.714285714,0,Mother's Day,1
2024-02-20 00:00:00+02:00,45942.23,44322.23,2983,146,37562.43571,42184.67567,67.71428571,17677.30219,33765.16,67747.94,47656.8,67747.94,125,0.36064008,-0.321865285,1,51,8,0.781831482,0.623489802,0.769414827,0.638749422,2322.49,0.052400116,65,6.083333333,0,Mother's Day,1
2024-02-21 00:00:00+02:00,19652.81,19412.81,2161,45,30517.43714,41169.736,58.14285714,11985.79596,45942.23,68967.8,50101,68967.8,112,-0.572227774,-0.715043687,1,52,8,0.974927912,-0.222520934,0.780295851,0.625410573,224.4,0.011559378,30,7.5,0,Mother's Day,1
2024-02-22 00:00:00+02:00,54681.92,53211.92,5799,186,36957.48429,39225.58667,82.71428571,10939.88078,19652.81,9601.59,113006.4,9601.59,14,1.782397021,4.695090084,1,53,8,0.433883739,-0.900968868,0.790945657,0.611886401,58570.62,1.10070488,52.5,6.642857143,0,Mother's Day,1
2024-02-23 00:00:00+02:00,50699.08,48119.08,8379,209,39218.32286,39690.556,107,12019.3834,54681.92,34873.21,36750,34873.21,39,-0.072836506,0.45381168,1,54,8,-0.433883739,-0.900968868,0.801361088,0.598180914,42726.2,0.887926369,68.10810811,5.648648649,0,Mother's Day,1
2024-02-24 00:00:00+02:00,45726.21,44106.21,8000,164,40681.45571,40503.033,125,12112.09918,50699.08,35484.28,21351.9,35484.28,38,-0.098086001,0.288632882,1,55,8,-0.974927912,-0.222520934,0.811539059,0.584298174,40410.64,0.916212025,52.25806452,5.290322581,0,Mother's Day,1
2024-02-25 00:00:00+02:00,62732.8,60962.8,14293,200,44742.88714,41359.693,145.1428571,14202.84821,45726.21,34302.78,37033,34302.78,59,0.371922143,0.828796383,1,56,8,-0.781831482,0.623489802,0.821476553,0.570242293,62156.04,1.019573248,49.16666667,5.555555556,0,Mother's Day,1
2024-02-26 00:00:00+02:00,120258.8,117378.8,16672,311,57099.12143,44189.28067,180.1428571,30886.16817,62732.8,33765.16,35371.17,33765.16,66,0.917000357,2.561623875,1,57,9,0,1,0.831170626,0.556017437,105203.25,0.896271303,48.81355932,5.271186441,0,Mother's Day,1
2024-02-27 00:00:00+02:00,115140.78,112230.78,18630,381,66984.62857,46130.98833,213.7142857,37157.38475,120258.8,45942.23,56889.55,45942.23,146,-0.042558382,1.506207905,1,58,9,0.781831482,0.623489802,0.840618406,0.541627821,109715.89,0.977591798,48.5,6.35,0,Mother's Day,1
2024-02-28 00:00:00+02:00,103319.29,100649.29,17747,317,78936.98286,48719.50867,252.5714286,32567.67981,115140.78,19652.81,25663.68,19652.81,45,-0.102669879,4.257227338,1,59,9,0.974927912,-0.222520934,0.849817092,0.527077709,96932.65,0.963073361,56.80851064,6.744680851,0,Mother's Day,1
2024-02-29 00:00:00+02:00,74041.31,72331.31,29252,169,81702.61,48546.08867,250.1428571,30946.30105,103319.29,54681.92,79243.91,54681.92,186,-0.283373802,0.354036398,1,60,9,0.433883739,-0.900968868,0.858763958,0.512371412,54444.15,0.752705156,48.52941176,4.970588235,0,Mother's Day,1
2024-03-01 00:00:00+02:00,108070.19,106000.19,20022.54,276,89898.48286,50283.083,259.7142857,28895.9783,74041.31,50699.08,55960.36,50699.08,209,0.459593165,1.131600613,1,61,9,-0.433883739,-0.900968868,0.867456355,0.497513289,84190.02,0.794244048,48.13953488,6.418604651,0,Mother's Day,1
2024-03-02 00:00:00+02:00,84511.58,82501.58,16739.22,229,95439.25,52079.57633,269,21881.47505,108070.19,45726.21,30616.78,45726.21,164,-0.217993602,0.848208719,1,62,9,-0.974927912,-0.222520934,0.875891705,0.482507742,77868.88,0.943847136,45.36585366,5.585365854,0,Mother's Day,1
2024-03-03 00:00:00+02:00,108245.51,106205.51,22574.04,327,101941.0657,54618.41767,287.1428571,16689.15253,84511.58,62732.8,32080.27,62732.8,200,0.280836425,0.725501014,1,63,9,-0.781831482,0.623489802,0.88406751,0.467359217,83624.75,0.787386172,48.29268293,7.975609756,0,Mother's Day,1
2024-03-04 00:00:00+02:00,79554.54,77244.54,15530.52,284,96126.17143,56927.11167,283.2857143,16330.40644,108245.51,120258.8,10293.72,120258.8,311,-0.265054597,-0.338472195,1,64,10,0,1,0.891981346,0.452072204,75872.95,0.982243535,51.13636364,6.454545455,0,Mother's Day,1
2024-03-05 00:00:00+02:00,103703.95,101423.95,16487.63,324,94492.33857,58665.596,275.1428571,14590.37678,79554.54,115140.78,51549.42,115140.78,381,0.303557911,-0.0993291,1,65,10,0.781831482,0.623489802,0.89963087,0.436651232,74114.98,0.730744366,41.88679245,6.113207547,0,Mother's Day,1
2024-03-06 00:00:00+02:00,102968.29,100178.29,81663.23,315,94442.19571,60798.36,274.8571429,14555.54676,103703.95,103319.29,38985.37,103319.29,317,-0.007093847,-0.003397236,1,66,10,0.974927912,-0.222520934,0.907013813,0.421100871,95678.45,0.955081685,50.72727273,5.727272727,15,Mother's Day,0
2024-03-07 00:00:00+02:00,71321.66,68261.66,22811.699,246,94053.67429,61206.35333,285.8571429,15212.33075,102968.29,74041.31,59081.86,74041.31,169,-0.307343455,-0.036731522,1,67,10,0.433883739,-0.900968868,0.914127988,0.405425728,77292.5,1.132297398,62.44897959,5.020408163,14,Mother's Day,0
2024-03-08 00:00:00+02:00,68278.61,65948.61,29486.503,237,88369.16286,62566.52367,280.2857143,16483.25198,71321.66,108070.19,27473.5,108070.19,276,-0.042666562,-0.368201259,1,68,10,-0.433883739,-0.900968868,0.920971288,0.38963045,46569.17,0.706143314,54.18604651,5.511627907,13,Mother's Day,0
2024-03-09 00:00:00+02:00,73800.46,71470.46,28826.843,214,86839.00286,63387.33033,278.1428571,17374.1283,68278.61,84511.58,49176.26,84511.58,229,0.080872326,-0.126741448,1,69,10,-0.974927912,-0.222520934,0.927541684,0.373719715,52984.65,0.741350343,58.20512821,5.487179487,12,Mother's Day,0
2024-03-10 00:00:00+02:00,74965.41,72775.41,25072.296,199,82084.70286,64739.81867,259.8571429,14920.24399,73800.46,108245.51,34390.76,108245.51,327,0.015785132,-0.307450166,1,70,10,-0.781831482,0.623489802,0.933837229,0.357698239,39152.57,0.537991747,57.63157895,5.236842105,11,Mother's Day,0
2024-03-11 00:00:00+02:00,61051.77,59611.77,10605.85,181,79441.45,65646.99167,245.1428571,16944.79825,74965.41,79554.54,33836.58,79554.54,284,-0.185600799,-0.232579687,1,71,11,0,1,0.939856058,0.341570769,40096.16,0.672621531,44.48275862,6.24137931,10,Mother's Day,0
2024-03-12 00:00:00+02:00,64655.24,62885.24,13338.872,174,73863.06286,67351.02867,223.7142857,13753.12937,61051.77,103703.95,13534.13,103703.95,324,0.059023186,-0.376540238,1,72,11,0.781831482,0.623489802,0.945596387,0.325342085,48096.54,0.764830348,55.3125,5.4375,9,Mother's Day,0
2024-03-13 00:00:00+02:00,83151.71,81861.71,5647.9,213,71032.12286,68707.23033,209.1428571,7279.612784,64655.24,102968.29,42465.66,102968.29,315,0.286078437,-0.19245323,1,73,11,0.974927912,-0.222520934,0.951056516,0.309016994,46089.73,0.56301939,44.48275862,7.344827586,8,Mother's Day,0
2024-03-14 00:00:00+02:00,39027.33,37827.33,6833.9,142,66418.64714,67749.87667,194.2857143,14101.95259,83151.71,71321.66,67747.94,71321.66,246,-0.530649099,-0.45279835,1,74,11,0.433883739,-0.900968868,0.956234827,0.292600336,34822.82,0.920573035,49.56521739,6.173913043,7,Mother's Day,1
2024-03-15 00:00:00+02:00,36132.86,34792.86,6719.78,151,61826.39714,66655.37867,182,18070.87215,39027.33,68278.61,68967.8,68278.61,237,-0.074165207,-0.470802642,1,75,11,-0.433883739,-0.900968868,0.961129784,0.276096973,36447.99,1.047570967,55.83333333,6.291666667,6,Mother's Day,1
2024-03-16 00:00:00+02:00,41288.77,39928.77,6464.81,145,57181.87,67711.618,172.1428571,18649.18694,36132.86,73800.46,9601.59,73800.46,214,0.142693105,-0.440535059,1,76,11,-0.974927912,-0.222520934,0.965739938,0.259511797,47551.3,1.190903201,54.16666667,6.041666667,5,Mother's Day,1
2024-03-17 00:00:00+02:00,93178.76,90448.76,11552.1425,258,59783.77714,69655.13633,180.5714286,22430.95105,41288.77,74965.41,34873.21,74965.41,199,1.256757951,0.242956718,1,77,11,-0.781831482,0.623489802,0.970063922,0.242849722,69653.94,0.770092813,56.66666667,5.733333333,4,Mother's Day,1
2024-03-18 00:00:00+02:00,62019.68,60399.68,101.59,217,59922.05,70539.64967,185.7142857,22443.05019,93178.76,61051.77,35484.28,61051.77,181,-0.334401102,0.015853922,1,78,12,0,1,0.974100455,0.226115686,57822.96,0.957338847,46.28571429,6.2,3,Mother's Day,1
2024-03-19 00:00:00+02:00,52686.5,50676.5,847.0546,142,58212.23,71152.44033,181.1428571,22478.24399,62019.68,64655.24,34302.78,64655.24,174,-0.150487394,-0.185116318,1,79,12,0.781831482,0.623489802,0.977848342,0.209314646,42803.97,0.844651268,60.96774194,4.580645161,2,Mother's Day,1
2024-03-20 00:00:00+02:00,111725.94,109355.94,15102.11,265,62294.26286,73751.133,188.5714286,29316.45518,52686.5,83151.71,33765.16,83151.71,213,1.120580035,0.343639716,1,80,12,0.974927912,-0.222520934,0.98130647,0.192451582,76403.89,0.698671604,51.33333333,5.888888889,1,Mother's Day,1
2024-03-21 00:00:00+02:00,58196.77,57596.77,4087.0956,167,65032.75429,74159.61767,192.1428571,27627.49597,111725.94,39027.33,45942.23,39027.33,142,-0.479111386,0.491179899,1,81,12,0.433883739,-0.900968868,0.984473817,0.17553149,38400.92,0.666720026,18.75,5.21875,0,Mother's Day,1
2024-03-22 00:00:00+02:00,64487.59,64487.59,2324.83,159,69083.43,75654.11033,193.2857143,24596.43843,58196.77,36132.86,19652.81,36132.86,151,0.10809569,0.78473528,1,82,12,-0.433883739,-0.900968868,0.987349442,0.158559385,32302.18,0.500905368,0,5.129032258,0,Black Friday,1
2024-03-23 00:00:00+02:00,53560.35,53410.35,5679.9718,190,70836.51286,75616.72467,199.7142857,22645.15582,64487.59,41288.77,54681.92,41288.77,145,-0.169447176,0.297213504,1,83,12,-0.974927912,-0.222520934,0.989932495,0.141540295,42753.9,0.800479682,3.488372093,4.418604651,0,Black Friday,1
2024-03-24 00:00:00+02:00,58452.85,57942.85,19200.8518,192,65875.66857,75875.18367,190.2857143,20650.77786,53560.35,93178.76,50699.08,93178.76,258,0.091345557,-0.372680534,1,84,12,-0.781831482,0.623489802,0.992222209,0.124479264,36123.71,0.623436887,15.9375,6,0,Black Friday,1
2024-03-25 00:00:00+02:00,54788.1,53168.1,19555.11,198,64842.58571,76177.24667,187.5714286,21052.80055,58452.85,62019.68,45726.21,62019.68,217,-0.062695831,-0.116601376,1,85,13,0,1,0.994217907,0.107381347,37907.5,0.712974509,49.09090909,6,0,Black Friday,1
2024-03-26 00:00:00+02:00,79072.58,76492.58,17856.15,288,68612.02571,76721.906,208.4285714,20874.96123,54788.1,52686.5,62732.8,52686.5,142,0.443243697,0.500812922,1,86,13,0.781831482,0.623489802,0.995918996,0.09025161,61840.7,0.808453578,51.6,5.76,0,Black Friday,1
2024-03-27 00:00:00+02:00,46797.85,44817.85,25807.31,109,59336.58429,74273.20767,186.1428571,10242.03755,79072.58,111725.94,120258.8,111725.94,265,-0.40816589,-0.581137111,1,87,13,0.974927912,-0.222520934,0.997324973,0.07309513,20884.04,0.465975945,60,3.303030303,0,Black Friday,1
2024-03-28 00:00:00+02:00,51405,49315,31875.05,175,58366.33143,72148.68167,187.2857143,10680.33331,46797.85,58196.77,115140.78,58196.77,167,0.098447899,-0.116703556,1,88,13,0.433883739,-0.900968868,0.998435421,0.05591699,13376,0.271235932,67.41935484,5.64516129,0,Black Friday,1
2024-03-29 00:00:00+02:00,42810,40520,24478,113,55269.53286,70131.70533,180.7142857,11703.38718,51405,64487.59,103319.29,64487.59,159,-0.167201634,-0.336151343,1,89,13,-0.433883739,-0.900968868,0.999250011,0.038722281,17532,0.432675222,71.5625,3.53125,0,Black Friday,1
2024-03-30 00:00:00+02:00,46618,44848,16017.75,113,54277.76857,69217.595,169.7142857,12157.70105,42810,53560.35,74041.31,53560.35,190,0.08895118,-0.129617338,1,90,13,-0.974927912,-0.222520934,0.999768502,0.021516097,16254,0.362424188,68.07692308,4.346153846,0,Black Friday,1
2024-03-31 00:00:00+02:00,58244.2,56394.2,41627.25,113,54247.96143,67556.72867,158.4285714,12146.0091,46618,58452.85,108070.19,58452.85,192,0.249392938,-0.003569544,1,91,13,-0.781831482,0.623489802,0.99999074,0.004303538,13955.8,0.247468711,65.38461538,4.346153846,0,Black Friday,1
2024-04-01 00:00:00+02:00,60829.8,58439.8,10161.0312,156,55111.06143,66767.336,152.4285714,12402.73814,58244.2,54788.1,84511.58,54788.1,198,0.044392403,0.110273946,2,92,14,0,1,0.999916659,-0.012910296,15768.2,0.269819541,66.38888889,4.333333333,0,Black Friday,1
2024-04-02 00:00:00+02:00,27115.35,25885.35,27216.1846,93,47688.6,64062.99733,124.5714286,11157.37746,60829.8,79072.58,108245.51,79072.58,288,-0.554242329,-0.657082771,2,93,14,0.781831482,0.623489802,0.999546281,-0.030120305,6353.65,0.245453509,58.57142857,4.428571429,0,Black Friday,1
2024-04-03 00:00:00+02:00,66050.9,64520.9,63177.967,156,50439.03571,63612.876,131.2857143,13104.38082,27115.35,46797.85,79554.54,46797.85,109,1.435922826,0.411408857,2,94,14,0.974927912,-0.222520934,0.998879716,-0.047321388,7726.1,0.119745695,51,5.2,0,Black Friday,1
2024-04-04 00:00:00+02:00,40390.8,38750.8,20126.4932,130,48865.57857,61502.43767,124.8571429,13620.15885,66050.9,51405,103703.95,51405,175,-0.388489786,-0.214263204,2,95,14,0.433883739,-0.900968868,0.997917161,-0.064508449,15825.2,0.408383827,60.74074074,4.814814815,0,Black Friday,1
2024-04-05 00:00:00+02:00,52980,51900,27113.3049,138,50318.43571,59836.16133,128.4285714,13407.3067,40390.8,42810,102968.29,42810,113,0.311684839,0.237561317,2,96,14,-0.433883739,-0.900968868,0.996658902,-0.081676395,24288,0.467976879,46.95652174,6,0,Black Friday,1
2024-04-06 00:00:00+02:00,47692,45772,8035.0468,147,50471.86429,59048.506,133.2857143,13363.97767,52980,46618,71321.66,46618,113,-0.09981125,0.023038311,2,97,14,-0.974927912,-0.222520934,0.995105311,-0.098820139,14777,0.32283929,61.93548387,4.741935484,0,Black Friday,1
2024-04-07 00:00:00+02:00,28206,27276,37146.22,74,46180.69286,57712.75233,127.7142857,15154.9543,47692,58244.2,68278.61,58244.2,113,-0.408580055,-0.515728605,2,98,14,-0.781831482,0.623489802,0.993256849,-0.1159346,8133,0.298174219,46.5,3.7,0,Black Friday,1
2024-04-08 00:00:00+02:00,40741,38881,30723.64,106,43310.86429,56610.77033,120.5714286,13756.07954,28206,60829.8,73800.46,60829.8,156,0.444408991,-0.330246031,2,99,15,0,1,0.991114064,-0.133014707,15387,0.395745994,66.42857143,3.785714286,0,Black Friday,1
2024-04-09 00:00:00+02:00,75688.05,72688.05,12357.3,204,50249.82143,56634.85833,136.4285714,16249.72786,40741,27115.35,74965.41,27115.35,93,0.857785769,1.791335904,2,100,15,0.781831482,0.623489802,0.98867759,-0.150055398,12127.95,0.166849296,76.92307692,5.230769231,0,Black Friday,1
2024-04-10 00:00:00+02:00,48020.5,46700.5,8238.2,160,47674.05,56200.48267,137,14680.91468,75688.05,66050.9,61051.77,66050.9,156,-0.365547137,-0.272977355,2,101,15,0.974927912,-0.222520934,0.98594815,-0.167051626,22009.5,0.471290457,57.39130435,6.956521739,0,Black Friday,1
2024-04-11 00:00:00+02:00,23583,22333,411.4254,73,45272.93571,54831.408,128.8571429,17224.74502,48020.5,40390.8,64655.24,40390.8,130,-0.508897242,-0.416129416,2,102,15,0.433883739,-0.900968868,0.982926552,-0.183998352,12254,0.548694757,69.44444444,4.055555556,0,Black Friday,1
2024-04-12 00:00:00+02:00,8236,7696,8170.8406,20,38880.93571,52334.21767,112,21627.46389,23583,52980,83151.71,52980,138,-0.650765382,-0.844545111,2,103,15,-0.433883739,-0.900968868,0.979613692,-0.200890555,2508,0.325883576,60,2.222222222,0,Black Friday,1
2024-04-13 00:00:00+02:00,27008.7,25538.7,15333.7132,86,35926.17857,51933.59667,103.2857143,21635.94295,8236,47692,39027.33,47692,147,2.27934677,-0.433684895,2,104,15,-0.974927912,-0.222520934,0.976010551,-0.21772323,8641.3,0.338360997,63.91304348,3.739130435,0,Black Friday,1
2024-04-14 00:00:00+02:00,25791.9,24981.9,8141.28,90,35581.30714,51588.898,105.5714286,21798.14233,27008.7,28206,36132.86,28206,74,-0.04505215,-0.085588173,2,105,15,-0.781831482,0.623489802,0.972118197,-0.23449139,11717.1,0.469023573,50.625,5.625,0,Black Friday,1
2024-04-15 00:00:00+02:00,36239.58,35039.58,4070.64,130,34938.24714,51420.59167,109,21686.67127,25791.9,40741,41288.77,40741,106,0.405076012,-0.110488697,2,106,16,0,1,0.967937783,-0.251190064,21668.42,0.618398394,48,5.2,0,Black Friday,1
2024-04-16 00:00:00+02:00,52461.15,50411.15,15030.3536,204,31620.11857,50063.338,109,15227.74942,36239.58,75688.05,93178.76,75688.05,204,0.447620254,-0.306876713,2,107,16,0.781831482,0.623489802,0.963470549,-0.267814305,21677.85,0.430020938,66.12903226,6.580645161,0,Black Friday,1
2024-04-17 00:00:00+02:00,28791.9,27331.9,0,92,28873.17571,48955.74533,99.28571429,13400.94872,52461.15,48020.5,62019.68,48020.5,160,-0.451176728,-0.400424819,2,108,16,0.974927912,-0.222520934,0.958717817,-0.284359187,8118.1,0.297019234,57.14285714,4.380952381,0,Black Friday,1
2024-04-18 00:00:00+02:00,37430.45,36380.45,0,88,30851.38286,48447.21033,101.4285714,13511.47919,28791.9,23583,52686.5,23583,73,0.300034037,0.587179324,2,109,16,0.433883739,-0.900968868,0.953680997,-0.300819808,8469.55,0.232804982,50,4.19047619,0,Black Friday,1
2024-04-19 00:00:00+02:00,19793,18863,15077.8444,68,32502.38286,45382.779,108.2857143,10701.34027,37430.45,8236,111725.94,8236,20,-0.47120593,1.403229723,2,110,16,-0.433883739,-0.900968868,0.94836158,-0.317191289,9157,0.485447702,54.70588235,4,0,Black Friday,1
2024-04-20 00:00:00+02:00,36083,34343,15059.4296,121,33798.71143,44645.65333,113.2857143,10472.0986,19793,27008.7,58196.77,27008.7,86,0.823018239,0.335976926,2,111,16,-0.974927912,-0.222520934,0.942761143,-0.333468779,14672,0.427219521,64.61538462,4.653846154,0,Black Friday,1
2024-04-21 00:00:00+02:00,84100,82580,0,166,42128.44,45299.40033,124.1428571,20969.85555,36083,25791.9,64487.59,25791.9,90,1.330737466,2.260713635,2,112,16,-0.781831482,0.623489802,0.936881346,-0.349647455,12332,0.149333979,47.5,5.1875,0,Black Friday,1
2024-04-22 00:00:00+02:00,19540,18700,15107.8896,69,39742.78571,44165.38867,115.4285714,22635.25486,84100,36239.58,53560.35,36239.58,130,-0.767657551,-0.460810528,2,113,17,0,1,0.930723931,-0.365722523,3513,0.187860963,56,4.6,0,Black Friday,1
2024-04-23 00:00:00+02:00,20784,19864,526.97,54,35217.47857,42909.76033,94,22834.39842,19540,52461.15,58452.85,52461.15,204,0.063664278,-0.603821113,2,114,17,0.781831482,0.623489802,0.924290722,-0.38168922,11516,0.579742247,65.71428571,3.857142857,0,Black Friday,1
2024-04-24 00:00:00+02:00,20854,19714,0,49,34083.49286,41778.62367,87.85714286,23396.86054,20784,28791.9,54788.1,28791.9,92,0.003367975,-0.275699068,2,115,17,0.974927912,-0.222520934,0.917583626,-0.397542814,4146,0.210307396,81.42857143,3.5,0,Black Friday,1
2024-04-25 00:00:00+02:00,7467,7167,15215.4708,19,29803,39391.771,78,25342.50624,20854,37430.45,79072.58,37430.45,88,-0.641939196,-0.800510013,2,116,17,0.433883739,-0.900968868,0.91060463,-0.413278608,1210,0.168829357,60,3.8,0,Black Friday,1
2024-04-26 00:00:00+02:00,26451,25701,0,72,30754.14286,38713.54267,78.57142857,25027.18133,7467,19793,46797.85,19793,68,2.542386501,0.336381549,2,117,17,-0.433883739,-0.900968868,0.903355802,-0.428891938,6464,0.251507723,57.69230769,5.538461538,0,Black Friday,1
2024-04-27 00:00:00+02:00,15583,14593,0,46,27825.57143,37519.476,67.85714286,25494.73793,26451,36083,51405,36083,121,-0.410872935,-0.568134579,2,118,17,-0.974927912,-0.222520934,0.895839291,-0.444378178,3680,0.252175701,76.15384615,3.538461538,0,Black Friday,1
2024-04-28 00:00:00+02:00,37507.06,36907.06,0,209,21169.43714,37342.71133,74,9279.736151,15583,84100,42810,84100,166,1.406921645,-0.554018312,2,119,17,-0.781831482,0.623489802,0.888057323,-0.459732739,58158.94,1.575821537,66.66666667,23.22222222,0,Black Friday,1
2024-04-29 00:00:00+02:00,52839,51939,16303.4685,177,25926.43714,37550.078,89.42857143,15047.61233,37507.06,19540,46618,19540,69,0.408774775,1.704145343,2,120,18,0,1,0.880012204,-0.474951072,18092,0.348331697,52.94117647,10.41176471,0,Black Friday,1
2024-04-30 00:00:00+02:00,42455.6,40925.6,745.1085,128,29022.38,37023.79133,100,16011.75793,52839,20784,58244.2,20784,54,-0.196510153,1.042705928,2,121,18,0.781831482,0.623489802,0.871706319,-0.490028666,9950.4,0.243133882,58.84615385,4.923076923,0,Black Friday,1
2024-05-01 00:00:00+02:00,11522.5,10332.5,20107.4685,28,27689.30857,35380.21467,97,17152.95001,42455.6,20854,60829.8,20854,49,-0.728598819,-0.447468112,2,122,18,0.974927912,-0.222520934,0.863142128,-0.504961055,22.5,0.002177595,91.53846154,2.153846154,0,Black Friday,1
2024-05-02 00:00:00+02:00,30770,28370,14944.014,80,31018.30857,35502.03633,105.7142857,14653.30095,11522.5,7467,27115.35,7467,19,1.670427425,3.120798179,2,123,18,0.433883739,-0.900968868,0.85432217,-0.519743812,692,0.024391963,75,2.5,0,Black Friday,1
2024-05-03 00:00:00+02:00,50824,48824,33668.253,103,34500.16571,34994.473,110.1428571,16201.11711,30770,26451,66050.9,26451,72,0.651738707,0.921439643,2,124,18,-0.433883739,-0.900968868,0.845249057,-0.534372558,2321,0.047538096,66.66666667,3.433333333,0,Black Friday,1
2024-05-04 00:00:00+02:00,22993.5,21463.5,14924.043,70,35558.80857,34414.563,113.5714286,14953.01696,50824,15583,40390.8,15583,46,-0.547585786,0.475550279,2,125,18,-0.974927912,-0.222520934,0.835925479,-0.548842958,1505.5,0.070142335,63.75,2.916666667,0,Black Friday,1
